username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
zielonalinia;2017-04-28 12:10;0;0;"Bezrobocie poniżej 8 proc.? Oto najnowsze prognozy dla gospodarki http:// bit.ly/2oSggEu #Bezrobocie #Praca #RynekPracy #Gospodarka";;;#Bezrobocie #Praca #RynekPracy #Gospodarka;"857899837857177600";https://twitter.com/zielonalinia/status/857899837857177600
PanoramaTvp2;2017-04-27 18:50;0;1;"Znana papiernia w stanie likwidacji #bezrobocie https:// panorama.tvp.pl/30139666/znana -papiernia-w-stanie-likwidacji …";;;#bezrobocie;"857638201153998848";https://twitter.com/PanoramaTvp2/status/857638201153998848
PolskieRadio24;2017-04-27 11:44;1;2;". @LKKozlowski ( @PracodawcyRP ) w #PR24 : rzeczywiste #bezrobocie w Polsce spadło już do 5 procent #praca #gospodarka http://www. polskieradio.pl/130/5925/Artyk ul/1757854,Wyzsze-zasilki-i-koniec-profilowania-osob-bezrobotnych …";;@LKKozlowski @PracodawcyRP;#PR24 #bezrobocie #praca #gospodarka;"857530983091982336";https://twitter.com/PolskieRadio24/status/857530983091982336
PracodawcyRP;2017-04-27 10:57;0;0;". @LKKozlowski w @PolskieRadio24 : Wchodzimy w okres prac sezonowych, więc w wakacje stopa #bezrobocie będzie spadać. #rynekpracy";;@LKKozlowski @PolskieRadio24;#bezrobocie #rynekpracy;"857519058157268992";https://twitter.com/PracodawcyRP/status/857519058157268992
PracodawcyRP;2017-04-27 10:51;1;2;". @LKKozlowski w @PolskieRadio24 : Mimo problemów z profilowaniem wsparcie dla bezrobotnych powinno być różnicowane. #bezrobocie";;@LKKozlowski @PolskieRadio24;#bezrobocie;"857517548186763264";https://twitter.com/PracodawcyRP/status/857517548186763264
PracodawcyRP;2017-04-27 10:46;1;4;". @LKKozlowski w @PolskieRadio24 : Potrzebujemy środków na aktywizację zawodową długotrwale bezrobotnych. #rynekpracy #bezrobocie";;@LKKozlowski @PolskieRadio24;#rynekpracy #bezrobocie;"857516353875562496";https://twitter.com/PracodawcyRP/status/857516353875562496
PAPinformacje;2017-04-26 16:00;4;9;"Na koniec roku #bezrobocie wyniesie 7 proc. - powiedziała #PAP szefowa @MRPiPS_GOV_PL Elżbieta #Rafalska . pic.twitter.com/6TpwAfGpSo";;@MRPiPS_GOV_PL;#bezrobocie #PAP #Rafalska;"857232816786087937";https://twitter.com/PAPinformacje/status/857232816786087937
AgropolskaPL;2017-04-26 15:30;0;0;"GUS: stopa bezrobocia w marcu wyniosła 8,1 procenta https://www. agropolska.pl/aktualnosci/po lska/gus-stopa-bezrobocia-w-marcu-wyniosla-8-1-procenta,3481.html … #praca #bezrobocie #gospodarka @GUS_STAT pic.twitter.com/yR8p1za6oc";;@GUS_STAT;#praca #bezrobocie #gospodarka;"857225300702371841";https://twitter.com/AgropolskaPL/status/857225300702371841
pulshr_pl;2017-04-26 13:41;0;0;"#Bezrobocie spadło w marcu w porównaniu z lutym 2017 @GUS_STAT http://www. pulshr.pl/rekrutacja/bez robocie-spada-kolejny-miesiac-dane-gus-to-potwierdzaja,43433.html …";;@GUS_STAT;#Bezrobocie;"857197838970781696";https://twitter.com/pulshr_pl/status/857197838970781696
GUS_STAT;2017-04-26 12:02;2;4;"#GUS prezentujemy dane o bezrobociu wg województw, regionów i podregionów http:// bit.ly/2oIQH7P #bezrobocie #praca #rynekpracy #samorząd";;;#GUS #bezrobocie #praca #rynekpracy #samorz;"857172940550524930";https://twitter.com/GUS_STAT/status/857172940550524930
GPCodziennie;2017-04-26 11:15;6;7;"Kolejny spadek bezrobocia w Polsce! #GospodarkaPlus #bezrobocie #spadek #GPC pic.twitter.com/WRhkNzbO9O";;;#GospodarkaPlus #bezrobocie #spadek #GPC;"857161138886279170";https://twitter.com/GPCodziennie/status/857161138886279170
Gospodarka_PRSA;2017-04-26 10:21;0;0;"GUS: Stopa #bezrobocie w marcu wyniosła 8,1 proc. http://www. polskieradio.pl/42/273/Artykul /1757343,GUS-Stopa-bezrobocia-w-marcu-wyniosla-81-proc … @MRPiPS_GOV_PL @GUS_STAT";;@MRPiPS_GOV_PL @GUS_STAT;#bezrobocie;"857147529200373760";https://twitter.com/Gospodarka_PRSA/status/857147529200373760
CinkciarzPL;2017-04-26 10:08;1;0;"Bezrobocie w Polsce spadło w marcu do 8,1%. To najniższy poziom w historii. #praca #bezrobocie pic.twitter.com/Q2ITxYcR1s";;;#praca #bezrobocie;"857144241566486530";https://twitter.com/CinkciarzPL/status/857144241566486530
GUS_STAT;2017-04-26 10:02;2;0;"#GUS w marcu stopa bezrobocia rejestrowanego wyniosła 8,1% http:// bit.ly/2q5TzRc #bezrobocie #praca #rynekpracy pic.twitter.com/oGSHFiyWtN";;;#GUS #bezrobocie #praca #rynekpracy;"857142777859190786";https://twitter.com/GUS_STAT/status/857142777859190786
Macronextcom;2017-04-26 10:00;1;0;"#Polska : w III 2017 stopa bezrobocia 8,1% (prognoza: 8,2%; poprzednio: 8,5%) http://www. macronext.com/pl/dane-makro/ d/2017-04-26/c/1 … #bezrobocie";;;#Polska #bezrobocie;"857142226496999424";https://twitter.com/Macronextcom/status/857142226496999424
Money_pl;2017-04-26 06:50;0;0;"Jakie bezrobocie jest w Polsce? GUS poda kluczowe dane http://www. money.pl/gospodarka/wia domosci/artykul/gus-stopa-bezrobocia-dane-makro-liczba,81,0,2307153.html … #bezrobocie #gus";;;#bezrobocie #gus;"857094394482130944";https://twitter.com/Money_pl/status/857094394482130944
etransport;2017-04-22 13:15;0;0;"#Bezrobocie w Polsce. Wszędzie spada poza jednym powiatem http:// etransport.pl/wiadomosc48360 .html … #Polska";;;#Bezrobocie #Polska;"855741725624553472";https://twitter.com/etransport/status/855741725624553472
EdytaCanaria;2017-04-20 20:16;0;2;"Jak żyć? Zostać hiszpańskim bezrobotnym. https:// goo.gl/IvKo8c #praca #bezrobocie #hiszpania #emigracja #Europa";;;#praca #bezrobocie #hiszpania #emigracja #Europa;"855123129080872961";https://twitter.com/EdytaCanaria/status/855123129080872961
adahm0403;2017-04-19 21:01;0;1;"Co ciekawe #Poznań ma niższe #bezrobocie niż #Warszawa . Dokładając do tego silną gospodarkę, #Wielkopolska to dobry region do mieszkania.";;;#Pozna #bezrobocie #Warszawa #Wielkopolska;"854771860206215169";https://twitter.com/adahm0403/status/854771860206215169
pulshr_pl;2017-04-19 14:37;0;0;"Ciekawe dane o #bezrobocie z powiatów. Zachęcamy do lektury @PSamorzadowy http://www. pulshr.pl/rekrutacja/bez robocie-w-powiatach-rekordzista-zredukowal-liczbe-osob-bez-pracy-niemal-trzykrotnie,43236.html …";;@PSamorzadowy;#bezrobocie;"854675294933975042";https://twitter.com/pulshr_pl/status/854675294933975042
GardiasD;2017-04-19 12:15;0;3;"Spadające #bezrobocie to tylko liczba! http:// dorotagardias.info/to-tylko-liczb a/ … pic.twitter.com/dVJr428GtM";;;#bezrobocie;"854639605257314305";https://twitter.com/GardiasD/status/854639605257314305
ForumZZ;2017-04-18 11:48;2;0;"O #rynekpracy bez fajerwerek. #bezrobocie #Eurostat http:// forsal.pl/gospodarka/bez robocie/artykuly/1035239,los-polskiej-gospodarki-jest-w-rekach-7-6-mln-ludzi-ktorzy-nie-szukaja-pracy.html …";;;#rynekpracy #bezrobocie #Eurostat;"854270398803959809";https://twitter.com/ForumZZ/status/854270398803959809
PolskieRadio24;2017-04-18 11:34;0;1;"Opieka żłobkowa kosztem Funduszu Pracy? @MRPiPS_GOV_PL #MaluchPlus #praca #bezrobocie http://www. polskieradio.pl/130/5925/Artyk ul/1753964,Opieka-zlobkowa-kosztem-Funduszu-Pracy …";;@MRPiPS_GOV_PL;#MaluchPlus #praca #bezrobocie;"854266909222678528";https://twitter.com/PolskieRadio24/status/854266909222678528
SzymonGodyla;2017-04-18 00:07;0;0;"2010: bezrobocie ok. 10% przy 16 mln pracujących. 2017: ok. 8% przy 16 mln pracujących #praca #bezrobocie #reformaemerytalna #emigracja";;;#praca #bezrobocie #reformaemerytalna #emigracja;"854093887413133313";https://twitter.com/SzymonGodyla/status/854093887413133313
TaniaBrytania;2017-04-15 10:01;0;0;"#Bezrobocie w Szkocji najniższe w Wielkiej Brytanii http://www. taniabrytania.uk/2017/04/15/bez robocie-w-szkocji-najnizsze-w-wielkiej-brytanii/ … #Ons #Praca #Scotland #Szkocja #Uk pic.twitter.com/6f1gp5B0GT";;;#Bezrobocie #Ons #Praca #Scotland #Szkocja #Uk;"853156349521297409";https://twitter.com/TaniaBrytania/status/853156349521297409
chyzol;2017-04-14 16:01;0;2;"Czasami tak jest że sobie myślisz: Przecież mogę wstać i wyjść. I nic nie robisz. Cóż, dzisiaj wstałem i wyszedłem. #bezrobocie";;;#bezrobocie;"852884620223934464";https://twitter.com/chyzol/status/852884620223934464
portalpraca;2017-04-13 12:39;1;1;"#rynekpracy w I kw. 2017 okiem @portalpraca Pracownicy ciągle pilnie poszukiwani #bezrobocie #praca https://www. praca.pl/centrum-prasow e/komunikaty-prasowe/rynek-pracy-w-i-kwartale-2017-roku_cp-1611.html … pic.twitter.com/OUtE4hYpgq";;@portalpraca;#rynekpracy #bezrobocie #praca;"852471302229291008";https://twitter.com/portalpraca/status/852471302229291008
Macronextcom;2017-04-13 03:35;0;0;"#Australia : rynek pracy w III 2017 #bezrobocie 5,9% (prog. 5,9%) zatrudnienie +60,9 tys. (prog. +20,3 tys.) http://www. macronext.com/pl/dane-makro/ d/2017-04-13/c/34 …";;;#Australia #bezrobocie;"852334418224177152";https://twitter.com/Macronextcom/status/852334418224177152
e_stawikowska;2017-04-12 13:44;0;0;"Rekordowo niskie #bezrobocie w @Pomorskie . Brakuje rąk do pracy http:// trojmiasto.wyborcza.pl/trojmiasto/7,3 5612,21625546,rekordowo-niskie-bezrobocie-na-pomorzu-pracodawcy-skad-brac.html …";;@Pomorskie;#bezrobocie;"852125357536923652";https://twitter.com/e_stawikowska/status/852125357536923652
zielonalinia;2017-04-12 08:41;0;0;"Dolnośląskie ma pieniądze na walkę z bezrobociem http:// bit.ly/2p6mNMa #Dolnoslaskie #Praca #Bezrobocie";;;#Dolnoslaskie #Praca #Bezrobocie;"852049009346826240";https://twitter.com/zielonalinia/status/852049009346826240
OutsourcingPL;2017-04-11 15:00;1;1;"Monitor Rynku Pracy Wyniki 27. edycji badania http:// goo.gl/5uUnFk @RandstadPolska #bezrobocie #zatrudnienie #rynekpracy #HR #praca pic.twitter.com/t1ebpc4yYy";;@RandstadPolska;#bezrobocie #zatrudnienie #rynekpracy #HR #praca;"851781894547156993";https://twitter.com/OutsourcingPL/status/851781894547156993
Penktauskas;2017-04-11 08:20;0;0;"Dziś wzeszedł dla nas Dzień Walki z Bezrobociem! #bezrobocie #praca #pracadlamichala";;;#bezrobocie #praca #pracadlamichala;"851681257331335168";https://twitter.com/Penktauskas/status/851681257331335168
zielonalinia;2017-04-10 14:07;0;0;"Ogólnopolski Dzień Walki z Bezrobociem. Czy powinniśmy go znieść? http:// bit.ly/2nxjL6z #Bezrobocie #Praca #RynekPracy";;;#Bezrobocie #Praca #RynekPracy;"851406160263614464";https://twitter.com/zielonalinia/status/851406160263614464
tvp_info;2017-04-08 19:59;2;2;"Jan #Mosiński @motyl1956 z @pisorgpl w #goscwiadomosci : gospodarka się rozwija, spada #bezrobocie . Pracujemy nad dobrą zmianą #wieszwiecej";;@motyl1956 @pisorgpl;#Mosi #goscwiadomosci #bezrobocie #wieszwiecej;"850770121459159042";https://twitter.com/tvp_info/status/850770121459159042
Parkietcom;2017-04-07 15:21;1;1;"#USA : Dane z rynku pracy rozczarowały, ale #bezrobocie spadło do najniższego poziomu od dekady http://www. parkiet.com/artykul/151145 5.html#.WOeR__kJJ2U.twitter …";;;#USA #bezrobocie #;"850337811911909376";https://twitter.com/Parkietcom/status/850337811911909376
BIPolska;2017-04-07 15:00;0;0;"Dobre dane z #USA : najniższe #bezrobocie od maja 2007 http:// bi.pl/bjrrltz?utm_so urce=tw&utm_medium=social&utm_campaign=tw_bi … pic.twitter.com/3Hecs5DpqC";;;#USA #bezrobocie;"850332370259648513";https://twitter.com/BIPolska/status/850332370259648513
zielonalinia;2017-04-07 13:41;0;0;"Rynek pracownika w pełni. Bezrobocie może spaść w tym roku poniżej 7 proc. http:// bit.ly/2p92ZXP #StopaBezrobocia #Bezrobocie #Praca";;;#StopaBezrobocia #Bezrobocie #Praca;"850312532107677697";https://twitter.com/zielonalinia/status/850312532107677697
Money_pl;2017-04-07 12:20;4;1;"Zniesienie wiz dla Ukraińców. Niemcy pójdą z nami na wojnę o imigrantów http://www. money.pl/gospodarka/wia domosci/artykul/zniesienie-wiz-dla-ukraincow-bezrobocie,192,0,2296000.html … #zniesieniewizdlaukraincow #bezrobocie";;;#zniesieniewizdlaukraincow #bezrobocie;"850292075753033729";https://twitter.com/Money_pl/status/850292075753033729
Tomasz_Raburski;2017-04-06 22:29;0;0;"dynamiczna mapa #bezrobocie USA 1990-2016. Widać jak działa kryzys 2008. Wspaniały przykład zastosowania języka R. https://www. youtube.com/watch?v=shqJR_ 0WdrI …";;;#bezrobocie;"850083087681716227";https://twitter.com/Tomasz_Raburski/status/850083087681716227
PolskieRadio24;2017-04-06 22:10;0;1;"Podsumowanie dnia. Najważniejsze informacje i komentarze #Ukraina @PogorzelskiP #bezrobocie @MRPiPS_GOV_PL http://www. polskieradio.pl/130/5786/Artyk ul/1749423,Unia-Europejska-zniesie-wizy-dla-Ukraincow …";;@PogorzelskiP @MRPiPS_GOV_PL;#Ukraina #bezrobocie;"850078210679353347";https://twitter.com/PolskieRadio24/status/850078210679353347
PolskieRadio24;2017-04-06 21:10;6;12;"Rekordowo niskie #bezrobocie . "W coraz większym stopniu mamy rynek pracownika" @MRPiPS_GOV_PL http://www. polskieradio.pl/130/2791/Artyk ul/1749401,Rekordowo-niskie-bezrobocie-W-coraz-wiekszym-stopniu-mamy-rynek-pracownika …";;@MRPiPS_GOV_PL;#bezrobocie;"850063122190802944";https://twitter.com/PolskieRadio24/status/850063122190802944
KMetaKowalski;2017-04-06 16:11;1;0;"Jak długo jeszcze będziemy tolerować niszczycielskie rządy #PiS ? :/ #bezrobocie https:// twitter.com/PAPinformacje/ status/849953125234606080 …";;;#PiS #bezrobocie;"849987836203995138";https://twitter.com/KMetaKowalski/status/849987836203995138
SuperbizPL;2017-04-06 15:33;0;2;"Rekordowo niskie #bezrobocie w marcu. Takiego wyniku nie było od 26 lat @se_pl @MRPiPS_GOV_PL @LewiatanTweets http:// superbiz.se.pl/wiadomosci-biz /rekordowo-niskie-bezrobocie-w-marcu-takiego-wyniku-nie-bylo-od-26-lat_976770.html … #praca";;@se_pl @MRPiPS_GOV_PL @LewiatanTweets;#bezrobocie #praca;"849978365088026625";https://twitter.com/SuperbizPL/status/849978365088026625
depresane;2017-04-06 15:22;0;0;"Poczta bezrobotnej: Trylogia #bank #kredyt #bezrobocie #kredyty #getinbank (kolejność chronologiczna; pewnie bardziej by pasowało odwrotnie) pic.twitter.com/7MmU2z7JoA";;;#bank #kredyt #bezrobocie #kredyty #getinbank;"849975662576357377";https://twitter.com/depresane/status/849975662576357377
iar_pr;2017-04-06 15:19;2;4;"#Bezrobocie w marcu br. niższe o 1,7 pkt. proc. w porównaniu z marcem 2016 r. @MRPiPS_GOV_PL https:// twitter.com/MRPiPS_GOV_PL/ status/849956047838171136 …";;@MRPiPS_GOV_PL;#Bezrobocie;"849974755285487616";https://twitter.com/iar_pr/status/849974755285487616
Wiadomosci_PR;2017-04-06 15:09;0;1;"#Bezrobocie rekordowo niskie. Z szacunków resortu pracy wynika, że w marcu wyniosło 8,2 procent http://www. polskieradio.pl/42/273/Artykul /1749234,Dobre-dane-z-rynku-pracy-bezrobocie-spada …";;;#Bezrobocie;"849972455397576706";https://twitter.com/Wiadomosci_PR/status/849972455397576706
KubisiakA;2017-04-06 13:58;0;3;"Wg prognozy @MRPiPS_GOV_PL już w marcu #bezrobocie będzie niższe niż na koniec 2016. Do tego ponad 167 tys. miejsc pracy zgłoszonych do UP! https:// twitter.com/MRPiPS_GOV_PL/ status/849949740133494785 …";;@MRPiPS_GOV_PL;#bezrobocie;"849954504900530181";https://twitter.com/KubisiakA/status/849954504900530181
Penktauskas;2017-04-06 12:57;0;0;"Czy #Głód Knuta Hamsuna to dobra #lektura na #bezrobocie ? #książki #literatura";;;#G #lektura #bezrobocie #ksi #literatura;"849939072315523072";https://twitter.com/Penktauskas/status/849939072315523072
ibs_thinktank;2017-04-06 10:51;3;5;"Ryzyko bezrobocia rośnie w zawodach rutynowych. Nowy paper http:// ibs.org.pl/publications/r utynowy-i-coraz-starszy-miedzypokoleniowe-roznice-w-derutynizacji-pracy-w-europie/ … #RynekPracy #Bezrobocie pic.twitter.com/2uLL4fes0d";;;#RynekPracy #Bezrobocie;"849907463411388416";https://twitter.com/ibs_thinktank/status/849907463411388416
DziennikPL;2017-04-05 12:20;3;6;""To dzięki nam, emigrantom, #bezrobocie w Polsce spadło, nigdy nie wrócę tu pracować". LIST CZYTELNIKA http:// wiadomosci.dziennik.pl/opinie/artykul y/546752,komentarz-czytelnika-emigracja-bezrobocie.html …";;;#bezrobocie;"849567450282827776";https://twitter.com/DziennikPL/status/849567450282827776
radio_szczecin;2017-04-05 08:22;0;0;"Wiele miejsc pracy dla młodych ludzi w Szczecinie. #praca #Szczecin #bezrobocie http:// bit.ly/2n9GmWF pic.twitter.com/mWg7ShDqfd";;;#praca #Szczecin #bezrobocie;"849507421374607361";https://twitter.com/radio_szczecin/status/849507421374607361
rzeczobca;2017-04-04 09:06;1;0;"Polska daje szanse młodym ludziom? #bezrobocie #UE #młodziwpracy pic.twitter.com/PRzgY8qucg";;;#bezrobocie #UE #m;"849156292920975365";https://twitter.com/rzeczobca/status/849156292920975365
RadiowaJedynka;2017-04-04 08:35;2;2;". @Stanislaw_Szwed : #bezrobocie niższe jeszcze o 1% na koniec roku jest optymalne, na wsparcie bezrobotnych mamy 6,6 mld zł @MRPiPS_GOV_PL";;@Stanislaw_Szwed @MRPiPS_GOV_PL;#bezrobocie;"849148387895193600";https://twitter.com/RadiowaJedynka/status/849148387895193600
RadiowaJedynka;2017-04-04 08:33;4;3;". @Stanislaw_Szwed : jeżeli wyłączylibyśmy osoby zarejestrowane tylko dla składki #NFZ , to #bezrobocie spadłoby o 2% @MRPiPS_GOV_PL";;@Stanislaw_Szwed @MRPiPS_GOV_PL;#NFZ #bezrobocie;"849147886755606528";https://twitter.com/RadiowaJedynka/status/849147886755606528
RadiowaJedynka;2017-04-04 08:31;1;1;". @Stanislaw_Szwed : mamy najniższe #bezrobocie od ponad 25 lat, to 6-7 miejsce w Europie @MRPiPS_GOV_PL";;@Stanislaw_Szwed @MRPiPS_GOV_PL;#bezrobocie;"849147408390991874";https://twitter.com/RadiowaJedynka/status/849147408390991874
adahm0403;2017-04-03 12:38;0;1;"Stopa bezrobocia to jedyny znany mi wskaźnik, którego wartość w Polsce jest lepsza niż średnia unijna. #bezrobocie #EuropeanUnion #economy";;;#bezrobocie #EuropeanUnion #economy;"848847248234606593";https://twitter.com/adahm0403/status/848847248234606593
Penktauskas;2017-03-31 13:39;0;0;"Co ja zrobię z takim mnóstwem wolnego czasu? #bezrobocie";;;#bezrobocie;"847775275605794816";https://twitter.com/Penktauskas/status/847775275605794816
GUS_STAT;2017-03-30 14:01;2;3;"#publikacjeGUS Liczba długotrwale bezrobotnych na koniec 2016 r. wyniosła 542,8 tys. http:// bit.ly/2nD3GLc #bezrobocie #rynekpracy #praca pic.twitter.com/Ge20zWCbDi";;;#publikacjeGUS #bezrobocie #rynekpracy #praca;"847418417111982081";https://twitter.com/GUS_STAT/status/847418417111982081
plusradom;2017-03-30 13:58;1;1;"Brakuje chętnych do podjęcia pracy, a co piąty mieszkaniec powiatu radomskiego jest bezrobotny. #PUP #Bezrobocie http:// radioplus.com.pl/radom/ponad-20 -bezrobocia-a-brakuje-rak-do-pracy-22230 …";;;#PUP #Bezrobocie;"847417635239190529";https://twitter.com/plusradom/status/847417635239190529
KonradWojtyla;2017-03-29 19:37;1;0;"live 21.25 #RSnW @radio_szczecin Sytuacja w polskiej gospodarce w kontekście raportu agencji ratingowych #ekonomia #bezrobocie #pieniądze pic.twitter.com/4bSeP57qGY";;@radio_szczecin;#RSnW #ekonomia #bezrobocie #pieni;"847140646024568832";https://twitter.com/KonradWojtyla/status/847140646024568832
katechumen;2017-03-29 13:54;0;0;"#bezrobocie <<< w Bydgoszczu rzekomo małe - znajomy inż (50 l ) na rozmowie w firmie gaz. usłyszał ,że nie przyjmą ze względu na wiek";;;#bezrobocie;"847054350610563073";https://twitter.com/katechumen/status/847054350610563073
pulshr_pl;2017-03-28 11:08;0;0;"Mieszkańcy mają dość bezrobocia i wysokich kosztów życia http://www. pulshr.pl/zwiazki-zawodo we/gujana-francuska-strajk-generalny-mieszkancy-maja-dosc-bezrobocia-i-wysokich-kosztow-zycia,42662.html … #strajk #bezrobocie";;;#strajk #bezrobocie;"846650256884424704";https://twitter.com/pulshr_pl/status/846650256884424704
ZyciePily;2017-03-25 17:05;1;1;"Miliony dla bezrobotnych z powiatu pilskiego http://www. zycie.pila.pl/artykul/3445/m iliony-dla-bezrobotnych-z-powiatu-pilskiego … #Piła #bezrobocie #praca #pieniądze #aktywizacja @powiatpilski pic.twitter.com/w4dUBukiu8";;@powiatpilski;#Pi #bezrobocie #praca #pieni #aktywizacja;"845667953068650497";https://twitter.com/ZyciePily/status/845667953068650497
AgropolskaPL;2017-03-25 10:39;1;0;"Większość Polaków uważa, że szybko można znaleźć pracę https://www. agropolska.pl/aktualnosci/po lska/wiekszosc-polakow-uwaza-ze-szybko-mozna-znalezc-prace,3346.html … #praca #zatrudnienie #bezrobocie #etat #GUS @CBOS_Info pic.twitter.com/JoSCR1gzpD";;@CBOS_Info;#praca #zatrudnienie #bezrobocie #etat #GUS;"845570920265777153";https://twitter.com/AgropolskaPL/status/845570920265777153
